$id,$permissions,$createdAt,$updatedAt,userId,isActive,createdAt,updatedAt,balance,escrow,totalEarned,totalSpent,requiresFunding
69714d6a0006b50a080e,"[""read(\""user:6970c277000a60f05437\"")"",""update(\""user:6970c277000a60f05437\"")"",""delete(\""user:6970c277000a60f05437\"")""]",2026-01-21T22:05:41.621+00:00,2026-01-21T22:05:41.621+00:00,6970c277000a60f05437,null,null,2026-01-21T22:04:26.108+00:00,0,0,0,0,null
697150d400304a469b8b,"[""read(\""user:697150a000389622e46c\"")"",""update(\""user:697150a000389622e46c\"")"",""delete(\""user:697150a000389622e46c\"")""]",2026-01-21T22:19:02.303+00:00,2026-01-21T22:19:02.303+00:00,697150a000389622e46c,null,null,2026-01-21T22:19:00.773+00:00,0,0,0,0,null
6971c97700144baf3f47,"[""read(\""user:6971c76c00162eaaeb53\"")"",""update(\""user:6971c76c00162eaaeb53\"")"",""delete(\""user:6971c76c00162eaaeb53\"")""]",2026-01-22T06:53:44.177+00:00,2026-01-22T06:53:44.177+00:00,6971c76c00162eaaeb53,null,null,2026-01-22T06:53:43.324+00:00,0,0,0,0,null
6971d7a000102c58cfc0,"[""read(\""user:697163640027527975a9\"")"",""update(\""user:697163640027527975a9\"")"",""delete(\""user:697163640027527975a9\"")""]",2026-01-22T07:54:09.615+00:00,2026-01-22T07:54:09.615+00:00,697163640027527975a9,null,null,2026-01-22T07:54:08.258+00:00,0,0,0,0,null
697265cc003da7df131b,"[""read(\""user:6972652a003dedfdb9a2\"")"",""update(\""user:6972652a003dedfdb9a2\"")"",""delete(\""user:6972652a003dedfdb9a2\"")""]",2026-01-22T18:00:46.030+00:00,2026-01-22T18:00:46.030+00:00,6972652a003dedfdb9a2,null,null,2026-01-22T18:00:44.986+00:00,0,0,0,0,null
69731c440024a825d769,"[""read(\""user:696ffc7a002d23662280\"")"",""update(\""user:696ffc7a002d23662280\"")"",""delete(\""user:696ffc7a002d23662280\"")""]",2026-01-23T06:59:16.774+00:00,2026-01-23T06:59:16.774+00:00,696ffc7a002d23662280,null,null,2026-01-23T06:59:16.586+00:00,0,0,0,0,null
697336f5002fc6bbe24f,"[""read(\""user:697336cd003849a87021\"")"",""update(\""user:697336cd003849a87021\"")"",""delete(\""user:697336cd003849a87021\"")""]",2026-01-23T08:53:10.605+00:00,2026-01-23T08:53:10.605+00:00,697336cd003849a87021,null,null,2026-01-23T08:53:09.764+00:00,0,0,0,0,null
69734ba2002874491ddd,"[""read(\""user:69734b6a002dd5854808\"")"",""update(\""user:69734b6a002dd5854808\"")"",""delete(\""user:69734b6a002dd5854808\"")""]",2026-01-23T10:21:23.538+00:00,2026-01-23T10:21:23.538+00:00,69734b6a002dd5854808,null,null,2026-01-23T10:21:22.647+00:00,0,0,0,0,null
69734d0800018404914b,"[""read(\""user:69734a2f00174c58dd5d\"")"",""update(\""user:69734a2f00174c58dd5d\"")"",""delete(\""user:69734a2f00174c58dd5d\"")""]",2026-01-23T10:27:20.350+00:00,2026-05-06T20:08:36.938+00:00,69734a2f00174c58dd5d,null,null,2026-05-06T20:08:36.107+00:00,1000,0,16000,0,null
697350db000ddaa4798c,"[""read(\""user:6973504e00110d3fad95\"")"",""update(\""user:6973504e00110d3fad95\"")"",""delete(\""user:6973504e00110d3fad95\"")""]",2026-01-23T10:43:40.574+00:00,2026-01-23T10:43:40.574+00:00,6973504e00110d3fad95,null,null,2026-01-23T10:43:39.221+00:00,0,0,0,0,null
697364290007dfa08565,"[""read(\""user:6970f652001f2814daf8\"")"",""update(\""user:6970f652001f2814daf8\"")"",""delete(\""user:6970f652001f2814daf8\"")""]",2026-01-23T12:06:02.046+00:00,2026-01-23T12:06:02.046+00:00,6970f652001f2814daf8,null,null,2026-01-23T12:06:01.127+00:00,0,0,0,0,null
697367110003731b262c,"[""read(\""user:697278c10033fbeffc16\"")"",""update(\""user:697278c10033fbeffc16\"")"",""delete(\""user:697278c10033fbeffc16\"")""]",2026-01-23T12:18:26.735+00:00,2026-01-23T12:18:26.735+00:00,697278c10033fbeffc16,null,null,2026-01-23T12:18:25.055+00:00,0,0,0,0,null
6975434e003c7c47b759,"[""read(\""user:697541d40033ddb9526f\"")"",""update(\""user:697541d40033ddb9526f\"")"",""delete(\""user:697541d40033ddb9526f\"")""]",2026-01-24T22:10:24.729+00:00,2026-01-24T22:10:24.729+00:00,697541d40033ddb9526f,null,null,2026-01-24T22:10:22.967+00:00,0,0,0,0,null
69754a76003a103aa3fc,"[""read(\""user:69754a4c0029cce8d493\"")"",""update(\""user:69754a4c0029cce8d493\"")"",""delete(\""user:69754a4c0029cce8d493\"")""]",2026-01-24T22:40:55.982+00:00,2026-01-24T22:40:55.982+00:00,69754a4c0029cce8d493,null,null,2026-01-24T22:40:54.929+00:00,0,0,0,0,null
6979ced2000a11c9ba70,"[""read(\""user:697882a5000679d114c2\"")"",""update(\""user:697882a5000679d114c2\"")"",""delete(\""user:697882a5000679d114c2\"")""]",2026-01-28T08:54:44.932+00:00,2026-01-28T08:54:44.932+00:00,697882a5000679d114c2,null,null,2026-01-28T08:54:42.161+00:00,0,0,0,0,null
697b0a960037b1f1b992,"[""read(\""user:697b0a5c001944e5dbbe\"")"",""update(\""user:697b0a5c001944e5dbbe\"")"",""delete(\""user:697b0a5c001944e5dbbe\"")""]",2026-01-29T07:21:59.417+00:00,2026-01-29T07:21:59.417+00:00,697b0a5c001944e5dbbe,null,null,2026-01-29T07:21:58.891+00:00,0,0,0,0,null
697b60dd0009fe4843cf,"[""read(\""user:697b60a1003766848adc\"")"",""update(\""user:697b60a1003766848adc\"")"",""delete(\""user:697b60a1003766848adc\"")""]",2026-01-29T13:30:05.670+00:00,2026-01-29T13:30:05.670+00:00,697b60a1003766848adc,null,null,2026-01-29T13:30:05.160+00:00,0,0,0,0,null
697b61f4003d7f7a45a8,"[""read(\""user:697b61c30001b785f5c8\"")"",""update(\""user:697b61c30001b785f5c8\"")"",""delete(\""user:697b61c30001b785f5c8\"")""]",2026-01-29T13:34:45.622+00:00,2026-01-29T13:34:45.622+00:00,697b61c30001b785f5c8,null,null,2026-01-29T13:34:44.983+00:00,0,0,0,0,null
697c6b9000062fd49896,"[""read(\""user:697c6b720032ca52ffb8\"")"",""update(\""user:697c6b720032ca52ffb8\"")"",""delete(\""user:697c6b720032ca52ffb8\"")""]",2026-01-30T08:28:01.259+00:00,2026-01-30T08:28:01.259+00:00,697c6b720032ca52ffb8,null,null,2026-01-30T08:28:00.098+00:00,0,0,0,0,null
697c7f8e002eda1c6847,"[""read(\""user:697c7f38002a5f6d9500\"")"",""update(\""user:697c7f38002a5f6d9500\"")"",""delete(\""user:697c7f38002a5f6d9500\"")""]",2026-01-30T09:53:19.243+00:00,2026-01-30T09:53:19.243+00:00,697c7f38002a5f6d9500,null,null,2026-01-30T09:53:18.750+00:00,0,0,0,0,null
697c8ae4002b368fef64,"[""read(\""user:6970bc58002f30c9137b\"")"",""update(\""user:6970bc58002f30c9137b\"")"",""delete(\""user:6970bc58002f30c9137b\"")""]",2026-01-30T10:41:40.964+00:00,2026-01-30T10:41:40.964+00:00,6970bc58002f30c9137b,null,null,2026-01-30T10:41:40.692+00:00,0,0,0,0,null
697c99fc0029386e8814,"[""read(\""user:697c99660037053dcc9e\"")"",""update(\""user:697c99660037053dcc9e\"")"",""delete(\""user:697c99660037053dcc9e\"")""]",2026-01-30T11:46:05.360+00:00,2026-01-30T11:46:05.360+00:00,697c99660037053dcc9e,null,null,2026-01-30T11:46:04.659+00:00,0,0,0,0,null
697cbfc1001a3719f505,"[""read(\""user:697c673900160a1178c7\"")"",""update(\""user:697c673900160a1178c7\"")"",""delete(\""user:697c673900160a1178c7\"")""]",2026-01-30T14:27:13.836+00:00,2026-01-30T14:27:13.836+00:00,697c673900160a1178c7,null,null,2026-01-30T14:27:13.419+00:00,0,0,0,0,null
697cdbe500004dc6024f,"[""read(\""user:697cd9b70019bb7f0a44\"")"",""update(\""user:697cd9b70019bb7f0a44\"")"",""delete(\""user:697cd9b70019bb7f0a44\"")""]",2026-01-30T16:27:18.366+00:00,2026-01-30T16:27:18.366+00:00,697cd9b70019bb7f0a44,null,null,2026-01-30T16:27:17.004+00:00,0,0,0,0,null
697cf121000b96120b4a,"[""read(\""user:697cece6000ad2730b36\"")"",""update(\""user:697cece6000ad2730b36\"")"",""delete(\""user:697cece6000ad2730b36\"")""]",2026-01-30T17:57:54.617+00:00,2026-04-23T10:46:15.174+00:00,697cece6000ad2730b36,null,null,2026-04-23T10:46:15.070+00:00,10000,0,0,0,null
697d2f5200258f899a1f,"[""read(\""user:697d2f2d003c02dcecbc\"")"",""update(\""user:697d2f2d003c02dcecbc\"")"",""delete(\""user:697d2f2d003c02dcecbc\"")""]",2026-01-30T22:23:14.871+00:00,2026-01-30T22:23:14.871+00:00,697d2f2d003c02dcecbc,null,null,2026-01-30T22:23:14.600+00:00,0,0,0,0,null
697d37770030bc0947dd,"[""read(\""user:697d34bb000410f59810\"")"",""update(\""user:697d34bb000410f59810\"")"",""delete(\""user:697d34bb000410f59810\"")""]",2026-01-30T22:58:00.615+00:00,2026-01-30T22:58:00.615+00:00,697d34bb000410f59810,null,null,2026-01-30T22:57:59.782+00:00,0,0,0,0,null
697d37f9002750cb2d7d,"[""read(\""user:697d37c6002687b65b70\"")"",""update(\""user:697d37c6002687b65b70\"")"",""delete(\""user:697d37c6002687b65b70\"")""]",2026-01-30T23:00:10.281+00:00,2026-01-30T23:00:10.281+00:00,697d37c6002687b65b70,null,null,2026-01-30T23:00:09.630+00:00,0,0,0,0,null
697dc89f0013d6e6307d,"[""read(\""user:697dc8820020fd1f2e47\"")"",""update(\""user:697dc8820020fd1f2e47\"")"",""delete(\""user:697dc8820020fd1f2e47\"")""]",2026-01-31T09:17:19.658+00:00,2026-01-31T09:17:19.658+00:00,697dc8820020fd1f2e47,null,null,2026-01-31T09:17:19.317+00:00,0,0,0,0,null
697dd8d6000830a58322,"[""read(\""user:697dd8bf0002d52e742d\"")"",""update(\""user:697dd8bf0002d52e742d\"")"",""delete(\""user:697dd8bf0002d52e742d\"")""]",2026-01-31T10:26:32.031+00:00,2026-05-15T14:00:43.621+00:00,697dd8bf0002d52e742d,null,null,2026-05-15T14:00:43.536+00:00,5800,4200,0,4200,null
697dedd6001a260bb22b,"[""read(\""user:697dec410037487af50a\"")"",""update(\""user:697dec410037487af50a\"")"",""delete(\""user:697dec410037487af50a\"")""]",2026-01-31T11:56:07.887+00:00,2026-01-31T11:56:07.887+00:00,697dec410037487af50a,null,null,2026-01-31T11:56:06.419+00:00,0,0,0,0,null
697e0a5f0020ac66e923,"[""read(\""user:697e0a43000d6617a52f\"")"",""update(\""user:697e0a43000d6617a52f\"")"",""delete(\""user:697e0a43000d6617a52f\"")""]",2026-01-31T13:57:52.037+00:00,2026-04-05T12:11:53.559+00:00,697e0a43000d6617a52f,null,null,2026-04-05T12:11:53.475+00:00,0,0,0,57600,null
697e13b20033b3ec241d,"[""read(\""user:697e13880004d7b58d93\"")"",""update(\""user:697e13880004d7b58d93\"")"",""delete(\""user:697e13880004d7b58d93\"")""]",2026-01-31T14:37:39.172+00:00,2026-01-31T14:37:39.172+00:00,697e13880004d7b58d93,null,null,2026-01-31T14:37:38.827+00:00,0,0,0,0,null
697e422e003acaa4ace4,"[""read(\""user:6958de530008d604f1da\"")"",""update(\""user:6958de530008d604f1da\"")"",""delete(\""user:6958de530008d604f1da\"")""]",2026-01-31T17:56:00.914+00:00,2026-01-31T17:56:00.914+00:00,6958de530008d604f1da,null,null,2026-01-31T17:55:58.940+00:00,0,0,0,0,null
697e4383003181e9a25d,"[""read(\""user:697e436700190d9c303f\"")"",""update(\""user:697e436700190d9c303f\"")"",""delete(\""user:697e436700190d9c303f\"")""]",2026-01-31T18:01:40.788+00:00,2026-01-31T18:01:40.788+00:00,697e436700190d9c303f,null,null,2026-01-31T18:01:39.792+00:00,0,0,0,0,null
697e4b1a00399f500ba5,"[""read(\""user:697e4ac7000da86ac273\"")"",""update(\""user:697e4ac7000da86ac273\"")"",""delete(\""user:697e4ac7000da86ac273\"")""]",2026-01-31T18:34:03.271+00:00,2026-03-15T15:13:49.239+00:00,697e4ac7000da86ac273,null,null,2026-03-15T15:13:49.168+00:00,0,0,0,46000,null
697e78cb003741686880,"[""read(\""user:697e722500117e81ecb6\"")"",""update(\""user:697e722500117e81ecb6\"")"",""delete(\""user:697e722500117e81ecb6\"")""]",2026-01-31T21:49:01.076+00:00,2026-01-31T21:49:01.076+00:00,697e722500117e81ecb6,null,null,2026-01-31T21:48:59.884+00:00,0,0,0,0,null
697e7ce5003a368669ea,"[""read(\""user:697e7cad00009712d2e7\"")"",""update(\""user:697e7cad00009712d2e7\"")"",""delete(\""user:697e7cad00009712d2e7\"")""]",2026-01-31T22:06:30.297+00:00,2026-02-01T18:01:02.764+00:00,697e7cad00009712d2e7,null,null,2026-02-01T18:01:02.665+00:00,2000,0,0,0,null
697e9c53001f475d9d37,"[""read(\""user:697e999c0020bdffca62\"")"",""update(\""user:697e999c0020bdffca62\"")"",""delete(\""user:697e999c0020bdffca62\"")""]",2026-02-01T00:20:35.800+00:00,2026-02-01T00:20:35.800+00:00,697e999c0020bdffca62,null,null,2026-02-01T00:20:35.500+00:00,0,0,0,0,null
697f040e002ca47401f7,"[""read(\""user:697f03ed00069c3225c5\"")"",""update(\""user:697f03ed00069c3225c5\"")"",""delete(\""user:697f03ed00069c3225c5\"")""]",2026-02-01T07:43:10.873+00:00,2026-02-01T07:43:10.873+00:00,697f03ed00069c3225c5,null,null,2026-02-01T07:43:10.715+00:00,0,0,0,0,null
697f9b0e003d51090982,"[""read(\""user:697f9af40029f769d81d\"")"",""update(\""user:697f9af40029f769d81d\"")"",""delete(\""user:697f9af40029f769d81d\"")""]",2026-02-01T18:27:27.251+00:00,2026-02-07T07:48:27.764+00:00,697f9af40029f769d81d,null,null,2026-02-07T07:48:27.675+00:00,0,15000,0,33750,null
69806f0e0007182ecffe,"[""read(\""user:696f8789002f33551fe4\"")"",""update(\""user:696f8789002f33551fe4\"")"",""delete(\""user:696f8789002f33551fe4\"")""]",2026-02-02T09:31:58.446+00:00,2026-02-02T09:31:58.446+00:00,696f8789002f33551fe4,null,null,2026-02-02T09:31:58.113+00:00,0,0,0,0,null
6980afe2000839875dab,"[""read(\""user:6980aee200330e78a9db\"")"",""update(\""user:6980aee200330e78a9db\"")"",""delete(\""user:6980aee200330e78a9db\"")""]",2026-02-02T14:08:36.363+00:00,2026-02-02T14:08:36.363+00:00,6980aee200330e78a9db,null,null,2026-02-02T14:08:34.131+00:00,0,0,0,0,null
69822e8d000e14e53d5f,"[""read(\""user:69822e5f000c64694b8d\"")"",""update(\""user:69822e5f000c64694b8d\"")"",""delete(\""user:69822e5f000c64694b8d\"")""]",2026-02-03T17:21:18.644+00:00,2026-02-03T17:21:18.644+00:00,69822e5f000c64694b8d,null,null,2026-02-03T17:21:17.225+00:00,0,0,0,0,null
69830e0700033680ebd7,"[""read(\""user:697ccab700314fe663cf\"")"",""update(\""user:697ccab700314fe663cf\"")"",""delete(\""user:697ccab700314fe663cf\"")""]",2026-02-04T09:14:48.105+00:00,2026-02-04T09:14:48.105+00:00,697ccab700314fe663cf,null,null,2026-02-04T09:14:47.051+00:00,0,0,0,0,null
698346a900078fc9b76e,"[""read(\""user:69834688003130a3cb64\"")"",""update(\""user:69834688003130a3cb64\"")"",""delete(\""user:69834688003130a3cb64\"")""]",2026-02-04T13:16:25.465+00:00,2026-02-04T13:16:25.465+00:00,69834688003130a3cb64,null,null,2026-02-04T13:16:25.120+00:00,0,0,0,0,null
698395fc00123143499f,"[""read(\""user:698395a6003595ac5a15\"")"",""update(\""user:698395a6003595ac5a15\"")"",""delete(\""user:698395a6003595ac5a15\"")""]",2026-02-04T18:54:52.670+00:00,2026-02-05T19:55:21.203+00:00,698395a6003595ac5a15,null,null,2026-02-05T19:55:21.110+00:00,0,0,0,15000,null
69844d6800223f61bb0f,"[""read(\""user:6980c8f800373c3b410d\"")"",""update(\""user:6980c8f800373c3b410d\"")"",""delete(\""user:6980c8f800373c3b410d\"")""]",2026-02-05T07:57:31.000+00:00,2026-02-05T07:57:31.000+00:00,6980c8f800373c3b410d,null,null,2026-02-05T07:57:28.547+00:00,0,0,0,0,null
69847690000fb02a3101,"[""read(\""user:698476490002ef9cfaea\"")"",""update(\""user:698476490002ef9cfaea\"")"",""delete(\""user:698476490002ef9cfaea\"")""]",2026-02-05T10:53:05.057+00:00,2026-02-05T10:53:05.057+00:00,698476490002ef9cfaea,null,null,2026-02-05T10:53:04.251+00:00,0,0,0,0,null
6985b0b8002304783009,"[""read(\""user:6985b08f001b989258f4\"")"",""update(\""user:6985b08f001b989258f4\"")"",""delete(\""user:6985b08f001b989258f4\"")""]",2026-02-06T09:13:28.925+00:00,2026-02-06T09:13:28.925+00:00,6985b08f001b989258f4,null,null,2026-02-06T09:13:28.560+00:00,0,0,0,0,null
6985ddc4000dfc71a1ed,"[""read(\""user:6985caa6001876c96afe\"")"",""update(\""user:6985caa6001876c96afe\"")"",""delete(\""user:6985caa6001876c96afe\"")""]",2026-02-06T12:25:40.818+00:00,2026-02-06T12:25:40.818+00:00,6985caa6001876c96afe,null,null,2026-02-06T12:25:40.223+00:00,0,0,0,0,null
698601b8002d14cd3d38,"[""read(\""user:6985c3560031dfc7ed88\"")"",""update(\""user:6985c3560031dfc7ed88\"")"",""delete(\""user:6985c3560031dfc7ed88\"")""]",2026-02-06T14:59:07.853+00:00,2026-02-06T14:59:07.853+00:00,6985c3560031dfc7ed88,null,null,2026-02-06T14:59:04.721+00:00,0,0,0,0,null
6986078600359f50fa75,"[""read(\""user:69860669003852ecfd78\"")"",""update(\""user:69860669003852ecfd78\"")"",""delete(\""user:69860669003852ecfd78\"")""]",2026-02-06T15:23:50.009+00:00,2026-02-06T15:23:50.009+00:00,69860669003852ecfd78,null,null,2026-02-06T15:23:50.857+00:00,0,0,0,0,null
6986ecc2003030b6b26a,"[""read(\""user:6986ec8300321873e37d\"")"",""update(\""user:6986ec8300321873e37d\"")"",""delete(\""user:6986ec8300321873e37d\"")""]",2026-02-07T07:41:54.021+00:00,2026-02-07T07:41:54.021+00:00,6986ec8300321873e37d,null,null,2026-02-07T07:41:54.771+00:00,0,0,0,0,null
69872f7b001d0096371d,"[""read(\""user:69872c96001fa55cb4ba\"")"",""update(\""user:69872c96001fa55cb4ba\"")"",""delete(\""user:69872c96001fa55cb4ba\"")""]",2026-02-07T12:26:35.626+00:00,2026-02-07T12:26:35.626+00:00,69872c96001fa55cb4ba,null,null,2026-02-07T12:26:35.464+00:00,0,0,0,0,null
698737c7001d024115d7,"[""read(\""user:698605f500110c23f9f2\"")"",""update(\""user:698605f500110c23f9f2\"")"",""delete(\""user:698605f500110c23f9f2\"")""]",2026-02-07T13:01:59.727+00:00,2026-03-07T12:32:58.176+00:00,698605f500110c23f9f2,null,null,2026-03-07T12:32:57.159+00:00,0,0,19550,0,null
69875c3e0009f9cceab8,"[""read(\""user:69849662000685cb29d7\"")"",""update(\""user:69849662000685cb29d7\"")"",""delete(\""user:69849662000685cb29d7\"")""]",2026-02-07T15:38:26.622+00:00,2026-02-24T14:03:41.079+00:00,69849662000685cb29d7,null,null,2026-02-24T14:02:46.859+00:00,0,0,8500,0,null
6988d3f0003bffa28583,"[""read(\""user:6988d3d10003bfb28f6a\"")"",""update(\""user:6988d3d10003bfb28f6a\"")"",""delete(\""user:6988d3d10003bfb28f6a\"")""]",2026-02-08T18:20:33.872+00:00,2026-02-08T18:20:33.872+00:00,6988d3d10003bfb28f6a,null,null,2026-02-08T18:20:32.959+00:00,0,0,0,0,null
6988dfa000157fb7e1e1,"[""read(\""user:6988df2800324579d73d\"")"",""update(\""user:6988df2800324579d73d\"")"",""delete(\""user:6988df2800324579d73d\"")""]",2026-02-08T19:10:25.283+00:00,2026-02-08T19:10:25.283+00:00,6988df2800324579d73d,null,null,2026-02-08T19:10:24.344+00:00,0,0,0,0,null
6989722c003d7ab0f67f,"[""read(\""user:6989720b001141942d32\"")"",""update(\""user:6989720b001141942d32\"")"",""delete(\""user:6989720b001141942d32\"")""]",2026-02-09T05:35:41.585+00:00,2026-02-09T05:35:41.585+00:00,6989720b001141942d32,null,null,2026-02-09T05:35:40.983+00:00,0,0,0,0,null
6989d9280008b2a305d6,"[""read(\""user:6989cfb40038de7e133d\"")"",""update(\""user:6989cfb40038de7e133d\"")"",""delete(\""user:6989cfb40038de7e133d\"")""]",2026-02-09T12:55:10.998+00:00,2026-02-09T12:55:10.998+00:00,6989cfb40038de7e133d,null,null,2026-02-09T12:55:04.140+00:00,0,0,0,0,null
698a06c1002428888cf9,"[""read(\""user:6988b1a7003d0f80200d\"")"",""update(\""user:6988b1a7003d0f80200d\"")"",""delete(\""user:6988b1a7003d0f80200d\"")""]",2026-02-09T16:09:39.341+00:00,2026-02-09T16:09:39.341+00:00,6988b1a7003d0f80200d,null,null,2026-02-09T16:09:37.579+00:00,0,0,0,0,null
698abe0700105a28233e,"[""read(\""user:698abd80002dca14cc13\"")"",""update(\""user:698abd80002dca14cc13\"")"",""delete(\""user:698abd80002dca14cc13\"")""]",2026-02-10T05:11:35.536+00:00,2026-02-10T05:11:35.536+00:00,698abd80002dca14cc13,null,null,2026-02-10T05:11:35.261+00:00,0,0,0,0,null
698aeca00004c8a8805e,"[""read(\""user:698aec8a001cd5f9352b\"")"",""update(\""user:698aec8a001cd5f9352b\"")"",""delete(\""user:698aec8a001cd5f9352b\"")""]",2026-02-10T08:30:24.754+00:00,2026-02-10T08:30:24.754+00:00,698aec8a001cd5f9352b,null,null,2026-02-10T08:30:24.076+00:00,0,0,0,0,null
698b843a002dd8bbb80f,"[""read(\""user:698b841c001f1415919f\"")"",""update(\""user:698b841c001f1415919f\"")"",""delete(\""user:698b841c001f1415919f\"")""]",2026-02-10T19:17:14.904+00:00,2026-02-10T19:17:14.904+00:00,698b841c001f1415919f,null,null,2026-02-10T19:17:14.733+00:00,0,0,0,0,null
698c634b002132555f9d,"[""read(\""user:698c5c380018b2c8f91b\"")"",""update(\""user:698c5c380018b2c8f91b\"")"",""delete(\""user:698c5c380018b2c8f91b\"")""]",2026-02-11T11:09:00.663+00:00,2026-02-11T11:09:00.663+00:00,698c5c380018b2c8f91b,null,null,2026-02-11T11:08:59.532+00:00,0,0,0,0,null
698c6b50000a56e5708e,"[""read(\""user:698c5ba000161ffd969a\"")"",""update(\""user:698c5ba000161ffd969a\"")"",""delete(\""user:698c5ba000161ffd969a\"")""]",2026-02-11T11:43:13.551+00:00,2026-02-11T11:43:13.551+00:00,698c5ba000161ffd969a,null,null,2026-02-11T11:43:12.165+00:00,0,0,0,0,null
698ce3fb002cf800b22c,"[""read(\""user:698ce3a8000f15ad873e\"")"",""update(\""user:698ce3a8000f15ad873e\"")"",""delete(\""user:698ce3a8000f15ad873e\"")""]",2026-02-11T20:18:04.172+00:00,2026-05-06T18:00:43.841+00:00,698ce3a8000f15ad873e,null,null,2026-05-06T18:00:43.264+00:00,3800,100,0,6200,null
698f73af00062fa51df0,"[""read(\""user:69873d7d002b8e640be1\"")"",""update(\""user:69873d7d002b8e640be1\"")"",""delete(\""user:69873d7d002b8e640be1\"")""]",2026-02-13T18:55:47.228+00:00,2026-02-13T18:55:47.228+00:00,69873d7d002b8e640be1,null,null,2026-02-13T18:55:43.098+00:00,0,0,0,0,null
69903af700196fa77fe8,"[""read(\""user:69903ab30034da30a873\"")"",""update(\""user:69903ab30034da30a873\"")"",""delete(\""user:69903ab30034da30a873\"")""]",2026-02-14T09:05:59.974+00:00,2026-02-14T09:05:59.974+00:00,69903ab30034da30a873,null,null,2026-02-14T09:05:59.406+00:00,0,0,0,0,null
6991bdbb001d4ece5afd,"[""read(\""user:6991bd950000cddc1e93\"")"",""update(\""user:6991bd950000cddc1e93\"")"",""delete(\""user:6991bd950000cddc1e93\"")""]",2026-02-15T12:36:14.270+00:00,2026-02-15T12:36:14.270+00:00,6991bd950000cddc1e93,null,null,2026-02-15T12:36:11.468+00:00,0,0,0,0,null
699493ee001192d0b98c,"[""read(\""user:69944df30004fcb5a923\"")"",""update(\""user:69944df30004fcb5a923\"")"",""delete(\""user:69944df30004fcb5a923\"")""]",2026-02-17T16:14:38.607+00:00,2026-02-23T17:34:00.587+00:00,69944df30004fcb5a923,null,null,2026-02-23T17:34:00.511+00:00,0,0,0,10000,null
6995d5d4002d1b84ae57,"[""read(\""user:6995d5640025ebc27fa5\"")"",""update(\""user:6995d5640025ebc27fa5\"")"",""delete(\""user:6995d5640025ebc27fa5\"")""]",2026-02-18T15:08:02.831+00:00,2026-02-18T15:08:02.831+00:00,6995d5640025ebc27fa5,null,null,2026-02-18T15:08:04.768+00:00,0,0,0,0,null
6998682a003c2eddcde9,"[""read(\""user:699867e100165d2ee2ba\"")"",""update(\""user:699867e100165d2ee2ba\"")"",""delete(\""user:699867e100165d2ee2ba\"")""]",2026-02-20T13:56:59.420+00:00,2026-02-20T13:56:59.420+00:00,699867e100165d2ee2ba,null,null,2026-02-20T13:56:58.963+00:00,0,0,0,0,null
699adc980026ce96e181,"[""read(\""user:699adc6e002f02ccb0fd\"")"",""update(\""user:699adc6e002f02ccb0fd\"")"",""delete(\""user:699adc6e002f02ccb0fd\"")""]",2026-02-22T10:38:18.448+00:00,2026-02-22T10:38:18.448+00:00,699adc6e002f02ccb0fd,null,null,2026-02-22T10:38:16.620+00:00,0,0,0,0,null
699c41130000267591dd,"[""read(\""user:699c40f3000a8140d4bb\"")"",""update(\""user:699c40f3000a8140d4bb\"")"",""delete(\""user:699c40f3000a8140d4bb\"")""]",2026-02-23T11:59:15.424+00:00,2026-02-23T11:59:15.424+00:00,699c40f3000a8140d4bb,null,null,2026-02-23T11:59:15.002+00:00,0,0,0,0,null
699c4ad0001aa54c9fc7,"[""read(\""user:699c4aa5002ddf34a507\"")"",""update(\""user:699c4aa5002ddf34a507\"")"",""delete(\""user:699c4aa5002ddf34a507\"")""]",2026-02-23T12:40:48.732+00:00,2026-02-23T12:40:48.732+00:00,699c4aa5002ddf34a507,null,null,2026-02-23T12:40:48.426+00:00,0,0,0,0,null
699c953200300345fc19,"[""read(\""user:699c94a800265b37fe76\"")"",""update(\""user:699c94a800265b37fe76\"")"",""delete(\""user:699c94a800265b37fe76\"")""]",2026-02-23T17:58:15.186+00:00,2026-02-23T17:58:15.186+00:00,699c94a800265b37fe76,null,null,2026-02-23T17:58:10.768+00:00,0,0,0,0,null
699cb62b003b54c664d8,"[""read(\""user:699af17d0003db25d217\"")"",""update(\""user:699af17d0003db25d217\"")"",""delete(\""user:699af17d0003db25d217\"")""]",2026-02-23T20:19:03.469+00:00,2026-02-23T20:19:03.469+00:00,699af17d0003db25d217,null,null,2026-02-23T20:18:51.949+00:00,0,0,0,0,null
699d58c6000a1268c2ed,"[""read(\""user:699d58ab000a2aa703ae\"")"",""update(\""user:699d58ab000a2aa703ae\"")"",""delete(\""user:699d58ab000a2aa703ae\"")""]",2026-02-24T07:52:39.909+00:00,2026-02-24T07:52:39.909+00:00,699d58ab000a2aa703ae,null,null,2026-02-24T07:52:38.161+00:00,0,0,0,0,null
699d9453003b693875ea,"[""read(\""user:699c71fd001584de2907\"")"",""update(\""user:699c71fd001584de2907\"")"",""delete(\""user:699c71fd001584de2907\"")""]",2026-02-24T12:06:44.402+00:00,2026-02-24T12:06:44.402+00:00,699c71fd001584de2907,null,null,2026-02-24T12:06:43.950+00:00,0,0,0,0,null
